8.322362095	9.91109599	0	180
10.945844	15.96781113	0	180
14.67581841	25.12033846	0	180
19.38773095	40.99880179	0	180
23.50719664	63.8827828	0	180
27.12533838	100.3801719	0	180
5.718850313	9.685655538	100	180
8.478424875	15.48142779	100	180
11.59198828	24.64194317	100	180
15.75376104	39.87958758	100	180
19.94304818	63.15143267	100	180
25.07019127	100.2772148	100	180
4.142690197	9.446901673	400	180
6.355675212	15.63852606	400	180
9.057854174	24.67478292	400	180
12.05440748	39.6683481	400	180
16.10493928	62.42363279	400	180
21.58074585	101.3591515	400	180
3.186047544	10.10724693	0	0
4.23425689	16.18437597	0	0
5.565746069	24.97921628	0	0
7.546485999	43.35527581	0	0
9.050901614	62.64463543	0	0
11.43267111	98.12132957	0	0
2.087543084	9.343944616	20	0
3.2029112	15.03143445	20	0
4.399195278	24.34638541	20	0
6.028165264	40.00562122	20	0
8.716882886	65.11116699	20	0
9.999260366	99.56539104	20	0
0.986819722	7.932722889	100	0
1.624975962	14.27434505	100	0
2.690048964	25.2756616	100	0
3.623467108	37.83375986	100	0
5.56012485	63.33782045	100	0
7.596337332	97.91186521	100	0
14.65942892	29.61143953	29.61143953	180
19.73364202	48.5314722	48.5314722	180
25.78142912	91.93096421	91.93096421	180
29.93211805	164.2499644	164.2499644	180
34.46687196	299.4504259	299.4504259	180
3.354612001	13.36472686	13.36472686	0
5.07204028	22.83972817	22.83972817	0
6.94815947	45.10890332	45.10890332	0
9.364037552	150.3663827	150.3663827	0
