115.5062939	10	3.264144171	0	5
121.1206416	10	3.834490612	0	5
126.0455733	10	4.687534811	0	5
153.3437303	10	5.414825542	0	5
154.7671209	10	6.123797854	0	5
193.2667434	10	7.213001126	0	5
198.9132722	10	8.703724333	0	5
245.8492691	10	11.07323654	0	5
265.5588974	10	14.76860619	0	5
276.1278824	10	17.04157538	0	5
280.3757751	10	18.53130841	0	5
299.3860854	10	22.22618296	0	5
90.32341911	10	3.033926206	5	5
102.2440063	10	3.962719543	5	5
126.8043024	10	6.387187009	5	5
131.6747738	10	5.682670528	5	5
166.0057183	10	7.547683586	5	5
172.3540406	10	9.109700098	5	5
206.7047888	10	11.54109886	5	5
209.5738492	10	13.5962274	5	5
235.5105021	10	15.38450113	5	5
242.5903234	10	17.8673895	5	5
250.3348062	10	19.35959798	5	5
278.5798275	10	27.16720508	5	5
60.24531828	10	2.800242595	10	5
75.6699219	10	3.943906031	10	5
112.0889186	10	5.527211516	10	5
135.8954365	10	6.39362321	10	5
135.930093	10	7.384798188	10	5
158.360254	10	8.887403612	10	5
162.6353768	10	11.15591697	10	5
178.7716758	10	12.65406657	10	5
192.1428837	10	15.07061255	10	5
206.915203	10	17.55894694	10	5
212.5617318	10	19.04967014	10	5
231.5720421	10	22.7445447	10	5
56.04693476	10	2.726473828	15	5
73.56949241	10	3.871622542	15	5
79.19126657	10	4.654363621	15	5
97.39828946	10	5.37521815	15	5
106.5191291	10	6.231232904	15	5
119.1464607	10	7.37291597	15	5
132.4805367	10	8.727488768	15	5
154.2336589	10	10.86678301	15	5
156.3786467	10	12.21343433	15	5
185.9183345	10	17.04850668	15	5
201.4790885	10	22.08607181	15	5
206.5178914	10	26.1958338	15	5
