47.67857143	30	2.953281853	10	20
60.53571429	30	3.827413127	10	20
64.82142857	30	4.425096525	10	20
72.85714286	30	4.863320463	10	20
79.28571429	30	5.462548263	10	20
91.07142857	30	6.173745174	10	20
99.10714286	30	7.098455598	10	20
109.8214286	30	8.241312741	10	20
129.1071429	30	10.03899614	10	20
147.3214286	30	12.53861004	10	20
195	30	19.32972973	10	20
218.0357143	30	25.23822394	10	20
47.67857143	20	3.223552124	10	20
57.85714286	20	3.987644788	10	20
66.42857143	20	4.750579151	10	20
72.85714286	20	5.34980695	10	20
85.17857143	20	6.169498069	10	20
90.53571429	20	7.038223938	10	20
105	20	8.616216216	10	20
121.6071429	20	10.68223938	10	20
145.1785714	20	14.37490347	10	20
160.7142857	20	16.6023166	10	20
167.1428571	20	17.95830116	10	20
174.6428571	20	21.63938224	10	20
45.53571429	12	3.654440154	10	20
53.57142857	12	4.308880309	10	20
60	12	5.178378378	10	20
66.96428571	12	5.94015444	10	20
73.92857143	12	6.755984556	10	20
86.25	12	7.9	10	20
95.89285714	12	9.42046332	10	20
117.8571429	12	11.92277992	10	20
133.9285714	12	15.82625483	10	20
144.1071429	12	18.37413127	10	20
148.9285714	12	19.9992278	10	20
154.8214286	12	23.94942085	10	20
155.3571429	12	28.16602317	10	20
22.5	7	3.043243243	10	20
31.07142857	7	4.238610039	10	20
36.96428571	7	5.323938224	10	20
43.92857143	7	5.977606178	10	20
42.85714286	7	6.895752896	10	20
52.5	7	7.983783784	10	20
59.46428571	7	9.61042471	10	20
68.57142857	7	11.9953668	10	20
71.78571429	7	14.10579151	10	20
77.14285714	7	16.0015444	10	20
84.10714286	7	18.54710425	10	20
84.10714286	7	20.11467181	10	20
87.32142857	7	24.22509653	10	20
