0.000476934	0.010184369	2
0.001131134	0.031115779	2
0.002003751	0.065457546	2
0.002822252	0.105407281	2
0.003286444	0.1349382	2
0.004376878	0.171661946	2
0.006236497	0.342170415	2
0.007633875	0.518990191	2
0.007398603	0.695866234	2
0.00761627	0.695491119	2
0.007771217	1.042650562	2
0.007926465	1.395324193	2
0.000864486	0.7	0.020296138
0.001985981	0.7	0.045377773
0.003598131	0.7	0.105717262
0.006051402	0.7	0.191645085
0.008014019	0.7	0.495327103
0.015373832	0.7	0.988050332
0.019228972	0.7	1.478071163
0.019439252	0.7	1.983715235
0.019299065	0.7	2.986980633
0.02182243	0.7	4.003504673
