950.5016722	40	0	7.4
922.4080268	40	2.155388471	7.4
882.2742475	40	4.962406015	7.4
797.993311	40	9.77443609	7.4
691.638796	40	19.79949875	7.4
645.4849498	40	59.89974937	7.4
657.5250836	40	99.79949875	7.4
457.2649573	5.025906736	20	7.4
564.1025641	7.668393782	20	7.4
613.2478632	9.766839378	20	7.4
696.5811966	12.48704663	20	7.4
711.5384615	14.74093264	20	7.4
754.2735043	19.79274611	20	7.4
467.9487179	4.948186528	0	7.4
628.2051282	7.435233161	0	7.4
722.2222222	10	0	7.4
803.4188034	12.25388601	0	7.4
895.2991453	14.81865285	0	7.4
961.5384615	19.87046632	0	7.4
1059.82906	39.92227979	0	7.4
