8.067885117	0.044875346	200	126	7.35	0
9.634464752	0.055955679	200	126	7.35	0
11.00522193	0.058171745	200	126	7.35	0
21.71018277	0.108033241	200	126	7.35	0
27.51958225	0.137950139	200	126	7.35	0
32.02349869	0.153462604	200	126	7.35	0
0.430809399	0.043767313	200	160	7.35	0.25
0.757180157	0.078116343	200	160	7.35	0.25
4.673629243	0.122437673	200	160	7.35	0.25
4.804177546	0.171191136	200	160	7.35	0.25
8.328981723	0.214404432	200	160	7.35	0.25
9.046997389	0.250969529	200	160	7.35	0.25
14.72584856	0.321883657	200	160	7.35	0.25
18.38120104	0.362880886	200	160	7.35	0.25
24.25587467	0.459279778	200	160	7.35	0.25
31.10966057	0.499168975	200	160	7.35	0.25
2.25848564	0.24099723	200	178	7.35	0.4
2.193211488	0.27867036	200	178	7.35	0.4
2.062663185	0.340720222	200	178	7.35	0.4
3.563968668	0.340720222	200	178	7.35	0.4
4.216710183	0.369529086	200	178	7.35	0.4
3.694516971	0.420498615	200	178	7.35	0.4
5.979112272	0.455955679	200	178	7.35	0.4
11.00522193	0.55900277	200	178	7.35	0.4
9.177545692	0.568975069	200	178	7.35	0.4
11.07049608	0.618836565	200	178	7.35	0.4
14.20365535	0.67867036	200	178	7.35	0.4
16.81462141	0.660941828	200	178	7.35	0.4
17.92428198	0.689750693	200	178	7.35	0.4
20.60052219	0.709695291	200	178	7.35	0.4
