0.0517	5.4971	0.5	0	2	0.1	0
0.0865	6	0.5	0	2	0.1	0
0.1506	6.2979	0.5	0	2	0.1	0
0.1966	6.5957	0.5	0	2	0.1	0
0.2517	6.8975	0.5	0	2	0.1	0
0.2056	7.2534	0.5	0	2	0.1	0
0.1753	7.501	0.5	0	2	0.1	0
0.1461	7.7988	0.5	0	2	0.1	0
0.082	8.1044	0.5	0	2	0.1	0
0.141860465	7.5	0.2	0	2	0.020079051	0
0.185465116	7.5	0.2	0	2	0.04	0
0.2	7.5	0.2	0	2	0.049960474	0
0.227325581	7.5	0.2	0	2	0.099762846	0
0.277325581	7.5	0.2	0	2	0.200197628	0
0.047093023	7.5	0.2	0	2	0.020079051	0.5
0.079651163	7.5	0.2	0	2	0.04	0.5
0.095930233	7.5	0.2	0	2	0.049960474	0.5
0.122093023	7.5	0.2	0	2	0.099762846	0.5
0.19244186	7.5	0.2	0	2	0.200197628	0.5
0.065697674	7.5	0.2	0	0.5	0.020079051	0
0.087790698	7.5	0.2	0	0.5	0.04	0
0.09244186	7.5	0.2	0	0.5	0.049960474	0
0.106395349	7.5	0.2	0	0.5	0.099762846	0
0.119186047	7.5	0.2	0	0.5	0.200197628	0
