0.022025095	0.512584035	0	0
0.071795743	1.602067811	0	0
0.087515472	3.278402058	0	0
0.09888843	3.222095478	0	0
0.101424654	3.819867485	0	0
0.110416717	4.121059146	0	0
0.120811591	3.049535228	0	0
0.141496978	5.264665194	0	0
0.160845084	4.255515375	0	0
0.180814504	7.067446545	0	0
0.199291314	5.699827682	0	0
0.201189234	7.372036017	0	0
0.241831905	7.324466665	0	0
0.250350703	9.715069291	0	0
0.240817416	11.08535786	0	0
0.273001966	14.02033832	0	0
0.292864597	16.1755212	0	0
0.313006334	15.0472053	0	0
0.29219717	17.07084436	0	0
0.322444968	18.09479892	0	0
0.333189331	19.17263306	0	0
0.322765333	20.06504381	0	0
0.345059826	27.17617649	0	0
0.046030651	0.957701259	0	1
0.061366327	1.463342613	0	1
0.085897825	2.417822542	0	1
0.108891675	3.428031472	0	1
0.15032871	3.993267421	0	1
0.184103276	4.165823305	0	1
0.220910187	5.345796299	0	1
0.239308273	6.075642185	0	1
0.268489223	5.911891269	0	1
0.260753737	7.421298894	0	1
0.309859684	8.211383642	0	1
0.320537318	10.05903086	0	1
0.440229037	12.08975698	0	1
0.530707592	15.12339034	0	1
0.630287477	21.06738753	0	1
0.676215045	24.65423055	0	1
0.670055863	25.10092157	0	1
0.729669787	32.15821023	0	1
0.740343125	34.11774496	0	1
0.74803566	33.72721245	0	1
0.012204544	2.12779551	1	1
0.022931571	2.688736353	1	1
0.029047802	3.360920441	1	1
0.030572564	3.640853974	1	1
0.047422265	4.706147639	1	1
0.056603054	5.546592505	1	1
0.081110929	7.116453746	1	1
0.076474362	7.899022058	1	1
0.093351981	8.2370469	1	1
0.122479243	9.471889873	1	1
0.122459915	9.975383674	1	1
0.140842968	11.09683585	1	1
0.16077226	11.938784	1	1
0.188331808	14.01256855	1	1
0.22207416	15.02428077	1	1
0.258851005	16.98746634	1	1
0.358503907	21.02937584	1	1
0.45201266	25.12637007	1	1
0.510247854	28.09954982	1	1
0.57155405	31.07315908	1	1
0.592973743	33.09014085	1	1
0.181082831	1.371867401	2	5
0.200571841	3.872753265	2	5
0.320560599	7.514570936	2	5
0.561882186	9.798267372	2	5
0.742170795	14.12464413	2	5
1.325313718	19.83296881	2	5
1.78767366	24.85398517	2	5
2.330677778	29.87866717	2	5
4.001356288	39.9546071	2	5
4.543016337	49.97922802	2	5
5.850734962	60.2659425	2	5
5.646436383	70.2566562	2	5
6.329345927	79.83315209	2	5
6.649051209	90.52950233	2	5
7.251316577	100.1023326	2	5
7.325118217	125.5602326	2	5
7.943329138	150.8156059	2	5
0.228495741	11.53451821	5	2
0.764404986	24.80644643	5	2
1.704656924	35.49636723	5	2
2.317100881	50.78779213	5	2
3.200159609	58.88240477	5	2
3.313215954	70.98940928	5	2
5.096181023	99.57105093	5	2
7.884460849	200.5159581	5	2
