0.045454545	0.462962963	0.2	0.05
0.043037975	0.235849057	0.2000	0.05
0.036796537	0.098039216	0.2000	0.05
0.02972028	0.0499002	0.2000	0.05
0.042394015	0.454545455	0.1000	0.05
0.039906103	0.238095238	0.1000	0.05
0.034764826	0.098425197	0.1000	0.05
0.028619529	0.05	0.1000	0.05
0.04028436	0.471698113	0.0700	0.05
0.038461538	0.235849057	0.0700	0.05
0.033268102	0.098039216	0.0700	0.05
0.027463651	0.0499002	0.0700	0.05
0.038202247	0.471698113	0.0500	0.05
0.03655914	0.238095238	0.0500	0.05
0.032075472	0.098425197	0.0500	0.05
0.026521061	0.0499002	0.0500	0.05
0.071978022	0.2500	0.192105263	0.5000
0.067007673	0.2500	0.09789272	0.5000
0.06313253	0.2500	0.07058011	0.5000
0.058482143	0.2500	0.049805068	0.5000
0.060299194	0.2500	0.195038168	0.25
0.056404736	0.2500	0.098269231	0.25
0.053633572	0.2500	0.070775623	0.25
0.050676983	0.2500	0.049902344	0.25
0.050972763	0.2500	0.193560606	0.1000
0.048835042	0.2500	0.098269231	0.1000
0.046371681	0.2500	0.07058011	0.1000
0.043485477	0.2500	0.049902344	0.1000
0.04263629	0.2500	0.195038168	0.0500
0.04027671	0.2500	0.098648649	0.0500
0.038930163	0.2500	0.070385675	0.0500
0.037110482	0.2500	0.049902344	0.0500
0.0724	0.5000	0.1000	0.5051
0.0664	0.5000	0.1000	0.2500
0.0535	0.5000	0.1000	0.1002
0.0402	0.5000	0.1000	0.0501
0.0652	0.25	0.1000	0.5051
0.0589	0.25	0.1000	0.2526
0.0475	0.25	0.1000	0.0998
0.0374	0.25	0.1000	0.0498
0.0565	0.1000	0.1000	0.5156
0.0511	0.1000	0.1000	0.2526
0.0419	0.1000	0.1000	0.0998
0.0343	0.1000	0.1000	0.0499
0.0455	0.0500	0.1000	0.5051
0.0430	0.0500	0.1000	0.2526
0.0358	0.0500	0.1000	0.1002
0.0301	0.0500	0.1000	0.0499
